date,TEMP,DEWP,SLP,WDSP,MAX,MIN,PRCP,co_24h,no2_24h,o3_24h,pm10_24h,pm25_24h,so2_24h,AQI,TEMP_DIFF,PRCP_BINARY,AQI_lag1,pm25_24h_lag1,pm10_24h_lag1,o3_24h_lag1,co_24h_lag1,no2_24h_lag1,so2_24h_lag1,TEMP_lag1,TEMP_lag2,DEWP_lag1,DEWP_lag2,SLP_lag1,SLP_lag2,WDSP_lag1,WDSP_lag2,MAX_lag1,MAX_lag2,MIN_lag1,MIN_lag2,PRCP_lag1,PRCP_lag2,TEMP_DIFF_lag1,TEMP_DIFF_lag2,PRCP_BINARY_lag1,PRCP_BINARY_lag2
2024-07-12,81.8,45.7,1014.1,4.3,95.0,66.9,0.02,0.1333333333333333,0.0055958333333333,0.0525,24.166666666666668,5.766666666666667,0.0,49,28.099999999999994,1,52.0,4.779166666666667,19.75,0.055375,0.175,0.0053208333333333,0.0,80.6,79.9,48.0,46.0,1014.0,1013.6,7.1,7.4,95.0,95.0,66.9,64.0,0.06,0.0,28.099999999999994,31.0,1.0,0.0
2024-07-13,79.1,48.8,1015.8,5.4,96.1,64.9,0.08,0.1791666666666666,0.0048625,0.0510833333333333,22.75,5.783333333333334,0.0,47,31.19999999999999,1,49.0,5.766666666666667,24.166666666666668,0.0525,0.1333333333333333,0.0055958333333333,0.0,81.8,80.6,45.7,48.0,1014.1,1014.0,4.3,7.1,95.0,95.0,66.9,66.9,0.02,0.06,28.099999999999994,28.099999999999994,1.0,1.0
2024-07-14,84.9,42.8,1014.8,4.6,98.1,64.9,0.0,0.1333333333333333,0.0038368421052631,0.058090909090909,25.416666666666668,7.029166666666666,0.0,61,33.19999999999999,0,47.0,5.783333333333334,22.75,0.0510833333333333,0.1791666666666666,0.0048625,0.0,79.1,81.8,48.8,45.7,1015.8,1014.1,5.4,4.3,96.1,95.0,64.9,66.9,0.08,0.02,31.19999999999999,28.099999999999994,1.0,1.0
2024-07-15,85.1,39.8,1012.4,3.8,99.0,69.1,0.0,0.1523809523809524,0.0119749999999999,0.0479166666666666,33.833333333333336,9.6,0.0,52,29.900000000000006,0,61.0,7.029166666666666,25.416666666666668,0.058090909090909,0.1333333333333333,0.0038368421052631,0.0,84.9,79.1,42.8,48.8,1014.8,1015.8,4.6,5.4,98.1,96.1,64.9,64.9,0.0,0.08,33.19999999999999,31.19999999999999,0.0,1.0
2024-07-16,87.1,41.3,1009.2,5.1,99.0,69.1,0.0,0.1208333333333333,0.0020833333333333,0.0546666666666666,31.416666666666668,8.070833333333333,0.0,45,29.900000000000006,0,52.0,9.6,33.833333333333336,0.0479166666666666,0.1523809523809524,0.0119749999999999,0.0,85.1,84.9,39.8,42.8,1012.4,1014.8,3.8,4.6,99.0,98.1,69.1,64.9,0.0,0.0,29.900000000000006,33.19999999999999,0.0,0.0
2024-07-17,84.9,47.5,1011.6,12.0,99.0,71.1,0.0,0.1166666666666666,0.0025647058823529,0.0582916666666666,25.25,6.241666666666667,0.0,62,27.900000000000006,0,45.0,8.070833333333333,31.416666666666668,0.0546666666666666,0.1208333333333333,0.0020833333333333,0.0,87.1,85.1,41.3,39.8,1009.2,1012.4,5.1,3.8,99.0,99.0,69.1,69.1,0.0,0.0,29.900000000000006,29.900000000000006,0.0,0.0
2024-07-18,75.6,56.7,1017.3,7.7,96.1,66.9,0.24,0.1818181818181818,0.0024636363636363,0.05885,15.590909090909092,4.963636363636364,0.0,64,29.19999999999999,1,62.0,6.241666666666667,25.25,0.0582916666666666,0.1166666666666666,0.0025647058823529,0.0,84.9,87.1,47.5,41.3,1011.6,1009.2,12.0,5.1,99.0,99.0,71.1,69.1,0.0,0.0,27.900000000000006,29.900000000000006,0.0,0.0
2024-07-19,77.4,55.0,1016.2,5.9,95.0,64.9,0.0,0.1565217391304348,0.00285,0.0556521739130434,14.521739130434783,4.543478260869565,0.0,53,30.099999999999994,0,64.0,4.963636363636364,15.590909090909092,0.05885,0.1818181818181818,0.0024636363636363,0.0,75.6,84.9,56.7,47.5,1017.3,1011.6,7.7,12.0,96.1,99.0,66.9,71.1,0.24,0.0,29.19999999999999,27.900000000000006,1.0,0.0
2024-07-20,79.7,54.5,1014.7,8.5,95.0,64.9,0.0,0.1708333333333333,0.0026199999999999,0.0524166666666666,12.791666666666666,4.5625,0.0,49,30.099999999999994,0,53.0,4.543478260869565,14.521739130434783,0.0556521739130434,0.1565217391304348,0.00285,0.0,77.4,75.6,55.0,56.7,1016.2,1017.3,5.9,7.7,95.0,96.1,64.9,66.9,0.0,0.24,30.099999999999994,29.19999999999999,0.0,1.0
2024-07-21,73.4,57.8,1016.8,9.5,91.9,66.0,0.2,0.1916666666666666,0.0022499999999999,0.0544545454545454,11.25,4.875,0.0,27,25.900000000000006,1,49.0,4.5625,12.791666666666666,0.0524166666666666,0.1708333333333333,0.0026199999999999,0.0,79.7,77.4,54.5,55.0,1014.7,1016.2,8.5,5.9,95.0,95.0,64.9,64.9,0.0,0.0,30.099999999999994,30.099999999999994,0.0,0.0
2024-07-22,70.7,55.1,1016.7,8.9,86.0,62.1,0.12,0.1708333333333333,0.0025478260869565,0.0554166666666666,12.125,5.095833333333333,0.0,52,23.9,1,27.0,4.875,11.25,0.0544545454545454,0.1916666666666666,0.0022499999999999,0.0,73.4,79.7,57.8,54.5,1016.8,1014.7,9.5,8.5,91.9,95.0,66.0,64.9,0.2,0.0,25.900000000000006,30.099999999999994,1.0,0.0
2024-07-23,74.9,51.7,1016.3,7.1,89.6,66.0,0.0,0.185,0.0024444444444444,0.0621666666666666,22.727272727272727,11.831818181818182,0.0,74,23.599999999999994,0,52.0,5.095833333333333,12.125,0.0554166666666666,0.1708333333333333,0.0025478260869565,0.0,70.7,73.4,55.1,57.8,1016.7,1016.8,8.9,9.5,86.0,91.9,62.1,66.0,0.12,0.2,23.9,25.900000000000006,1.0,1.0
2024-07-24,78.5,49.1,1017.6,6.8,93.9,64.9,0.0,0.175,0.0043041666666666,0.0600416666666666,31.58333333333333,15.804166666666667,0.0,67,29.0,0,74.0,11.831818181818182,22.727272727272727,0.0621666666666666,0.185,0.0024444444444444,0.0,74.9,70.7,51.7,55.1,1016.3,1016.7,7.1,8.9,89.6,86.0,66.0,62.1,0.0,0.12,23.599999999999994,23.9,0.0,1.0
2024-07-25,78.3,54.0,1018.0,7.2,93.9,66.0,0.2,0.15,0.0037166666666666,0.0600416666666666,28.227272727272727,12.822727272727274,0.0,67,27.900000000000006,1,67.0,15.804166666666667,31.58333333333333,0.0600416666666666,0.175,0.0043041666666666,0.0,78.5,74.9,49.1,51.7,1017.6,1016.3,6.8,7.1,93.9,89.6,64.9,66.0,0.0,0.0,29.0,23.599999999999994,0.0,0.0
2024-07-26,78.9,53.4,1013.6,6.8,93.0,64.9,0.0,0.123076923076923,0.0011615384615384,0.0572083333333333,19.291666666666668,7.8875,0.0,58,28.099999999999994,0,67.0,12.822727272727274,28.227272727272727,0.0600416666666666,0.15,0.0037166666666666,0.0,78.3,78.5,54.0,49.1,1018.0,1017.6,7.2,6.8,93.9,93.9,66.0,64.9,0.2,0.0,27.900000000000006,29.0,1.0,0.0
2024-07-27,74.0,58.3,1010.6,6.6,93.0,64.0,0.46,0.1708333333333333,0.0024333333333333,0.052875,12.75,5.6875,0.0,49,29.0,1,58.0,7.8875,19.291666666666668,0.0572083333333333,0.123076923076923,0.0011615384615384,0.0,78.9,78.3,53.4,54.0,1013.6,1018.0,6.8,7.2,93.0,93.9,64.9,66.0,0.0,0.2,28.099999999999994,27.900000000000006,0.0,1.0
2024-07-28,81.8,55.1,1009.0,5.9,96.1,64.0,0.0,0.1666666666666666,0.0017933333333333,0.0563181818181818,17.25,6.754166666666666,0.0,55,32.099999999999994,0,49.0,5.6875,12.75,0.052875,0.1708333333333333,0.0024333333333333,0.0,74.0,78.9,58.3,53.4,1010.6,1013.6,6.6,6.8,93.0,93.0,64.0,64.9,0.46,0.0,29.0,28.099999999999994,1.0,0.0
2024-07-29,84.9,50.0,1010.5,6.1,96.1,69.1,0.0,0.1210526315789473,0.0033391304347826,0.0492083333333333,21.666666666666668,7.091666666666666,0.0,46,27.0,0,55.0,6.754166666666666,17.25,0.0563181818181818,0.1666666666666666,0.0017933333333333,0.0,81.8,74.0,55.1,58.3,1009.0,1010.6,5.9,6.6,96.1,93.0,64.0,64.0,0.0,0.46,32.099999999999994,29.0,0.0,1.0
2024-07-30,81.0,53.3,1011.1,5.2,96.1,69.1,0.0,0.1541666666666666,0.0038416666666666,0.0498636363636363,16.608695652173914,6.326086956521739,0.0,46,27.0,0,46.0,7.091666666666666,21.666666666666668,0.0492083333333333,0.1210526315789473,0.0033391304347826,0.0,84.9,81.8,50.0,55.1,1010.5,1009.0,6.1,5.9,96.1,96.1,69.1,64.0,0.0,0.0,27.0,32.099999999999994,0.0,0.0
2024-07-31,84.9,47.5,1009.3,5.3,99.0,69.1,0.0,0.1772727272727272,0.0043142857142857,0.0492727272727272,22.363636363636363,6.786363636363637,0.0,46,29.900000000000006,0,46.0,6.326086956521739,16.608695652173914,0.0498636363636363,0.1541666666666666,0.0038416666666666,0.0,81.0,84.9,53.3,50.0,1011.1,1010.5,5.2,6.1,96.1,96.1,69.1,69.1,0.0,0.0,27.0,27.0,0.0,0.0
2024-08-01,85.8,50.2,1012.6,7.0,99.0,71.1,0.0,0.1478260869565217,0.0041052631578947,0.0587391304347826,25.09090909090909,5.2,0.0,63,27.900000000000006,0,46.0,6.786363636363637,22.363636363636363,0.0492727272727272,0.1772727272727272,0.0043142857142857,0.0,84.9,81.0,47.5,53.3,1009.3,1011.1,5.3,5.2,99.0,96.1,69.1,69.1,0.0,0.0,29.900000000000006,27.0,0.0,0.0
2024-08-02,80.7,54.8,1018.4,8.6,98.1,70.0,0.0,0.1434782608695652,0.0024454545454545,0.0577619047619047,17.08695652173913,4.395652173913043,0.0,60,28.099999999999994,0,63.0,5.2,25.09090909090909,0.0587391304347826,0.1478260869565217,0.0041052631578947,0.0,85.8,84.9,50.2,47.5,1012.6,1009.3,7.0,5.3,99.0,99.0,71.1,69.1,0.0,0.0,27.900000000000006,29.900000000000006,0.0,0.0
2024-08-03,80.5,54.3,1016.7,5.6,96.1,70.0,0.0,0.1375,0.0019958333333333,0.0557916666666666,13.958333333333334,3.9625,0.0,54,26.099999999999994,0,60.0,4.395652173913043,17.08695652173913,0.0577619047619047,0.1434782608695652,0.0024454545454545,0.0,80.7,85.8,54.8,50.2,1018.4,1012.6,8.6,7.0,98.1,99.0,70.0,71.1,0.0,0.0,28.099999999999994,27.900000000000006,0.0,0.0
2024-08-04,81.3,53.0,1013.3,5.2,97.0,66.9,0.0,0.175,0.0023,0.057125,16.166666666666668,5.416666666666667,0.0,58,30.099999999999994,0,54.0,3.9625,13.958333333333334,0.0557916666666666,0.1375,0.0019958333333333,0.0,80.5,80.7,54.3,54.8,1016.7,1018.4,5.6,8.6,96.1,98.1,70.0,70.0,0.0,0.0,26.099999999999994,28.099999999999994,0.0,0.0
2024-08-05,83.8,52.5,1012.3,6.2,97.0,66.9,0.0,0.1666666666666666,0.0023083333333333,0.054375,31.375,7.554166666666667,0.0,42,30.099999999999994,0,58.0,5.416666666666667,16.166666666666668,0.057125,0.175,0.0023,0.0,81.3,80.5,53.0,54.3,1013.3,1016.7,5.2,5.6,97.0,96.1,66.9,70.0,0.0,0.0,30.099999999999994,26.099999999999994,0.0,0.0
2024-08-06,83.5,47.9,1014.7,6.0,95.0,71.1,0.0,0.1833333333333333,0.0064041666666666,0.0527272727272727,31.59090909090909,6.795454545454546,0.0001999999999999,49,23.900000000000006,0,42.0,7.554166666666667,31.375,0.054375,0.1666666666666666,0.0023083333333333,0.0,83.8,81.3,52.5,53.0,1012.3,1013.3,6.2,5.2,97.0,97.0,66.9,66.9,0.0,0.0,30.099999999999994,30.099999999999994,0.0,0.0
2024-08-07,82.0,44.7,1013.5,4.4,96.1,66.0,0.0,0.13,0.0049130434782608,0.0494999999999999,24.291666666666668,5.229166666666667,0.0002416666666666,46,30.099999999999994,0,49.0,6.795454545454546,31.59090909090909,0.0527272727272727,0.1833333333333333,0.0064041666666666,0.0001999999999999,83.5,83.8,47.9,52.5,1014.7,1012.3,6.0,6.2,95.0,97.0,71.1,66.9,0.0,0.0,23.900000000000006,30.099999999999994,0.0,0.0
2024-08-08,84.4,49.9,1010.1,9.2,96.1,66.0,0.0,0.1958333333333333,0.0016894736842105,0.0595416666666666,16.375,4.045833333333333,0.0002083333333333,66,30.099999999999994,0,46.0,5.229166666666667,24.291666666666668,0.0494999999999999,0.13,0.0049130434782608,0.0002416666666666,82.0,83.5,44.7,47.9,1013.5,1014.7,4.4,6.0,96.1,95.0,66.0,71.1,0.0,0.0,30.099999999999994,23.900000000000006,0.0,0.0
2024-08-09,77.3,54.2,1014.3,14.0,93.9,69.1,0.0,0.2208333333333333,0.0015666666666666,0.0606666666666666,29.666666666666668,6.691666666666666,0.0002083333333333,70,24.80000000000001,0,66.0,4.045833333333333,16.375,0.0595416666666666,0.1958333333333333,0.0016894736842105,0.0002083333333333,84.4,82.0,49.9,44.7,1010.1,1013.5,9.2,4.4,96.1,96.1,66.0,66.0,0.0,0.0,30.099999999999994,30.099999999999994,0.0,0.0
2024-08-10,77.4,56.8,1016.3,6.9,91.9,69.1,0.0,0.2125,0.0031458333333333,0.0499166666666666,23.75,7.7625,0.0002375,46,22.80000000000001,0,70.0,6.691666666666666,29.666666666666668,0.0606666666666666,0.2208333333333333,0.0015666666666666,0.0002083333333333,77.3,84.4,54.2,49.9,1014.3,1010.1,14.0,9.2,93.9,96.1,69.1,66.0,0.0,0.0,24.80000000000001,30.099999999999994,0.0,0.0
2024-08-11,81.4,53.0,1014.2,6.8,93.9,68.0,0.0,0.2136363636363636,0.0035625,0.0520454545454545,17.625,5.983333333333333,0.0002272727272727,48,25.900000000000006,0,46.0,7.7625,23.75,0.0499166666666666,0.2125,0.0031458333333333,0.0002375,77.4,77.3,56.8,54.2,1016.3,1014.3,6.9,14.0,91.9,93.9,69.1,69.1,0.0,0.0,22.80000000000001,24.80000000000001,0.0,0.0
2024-08-12,83.5,51.4,1012.0,6.7,96.1,71.1,0.0,0.2,0.0027428571428571,0.0572083333333333,14.916666666666666,3.8875,0.0002,58,25.0,0,48.0,5.983333333333333,17.625,0.0520454545454545,0.2136363636363636,0.0035625,0.0002272727272727,81.4,77.4,53.0,56.8,1014.2,1016.3,6.8,6.9,93.9,91.9,68.0,69.1,0.0,0.0,25.900000000000006,22.80000000000001,0.0,0.0
2024-08-13,78.8,54.2,1012.4,6.3,96.1,66.9,0.0,0.2083333333333333,0.0032130434782608,0.0553333333333333,13.875,3.3166666666666664,0.000225,52,29.19999999999999,0,58.0,3.8875,14.916666666666666,0.0572083333333333,0.2,0.0027428571428571,0.0002,83.5,81.4,51.4,53.0,1012.0,1014.2,6.7,6.8,96.1,93.9,71.1,68.0,0.0,0.0,25.0,25.900000000000006,0.0,0.0
2024-08-14,77.6,53.6,1013.5,6.0,93.0,66.9,0.0,0.2083333333333333,0.0034043478260869,0.04475,13.458333333333334,3.4291666666666667,0.000225,41,26.099999999999994,0,52.0,3.3166666666666664,13.875,0.0553333333333333,0.2083333333333333,0.0032130434782608,0.000225,78.8,83.5,54.2,51.4,1012.4,1012.0,6.3,6.7,96.1,96.1,66.9,71.1,0.0,0.0,29.19999999999999,25.0,0.0,0.0
2024-08-15,82.4,43.5,1012.6,5.5,96.1,66.9,0.0,0.2208333333333333,0.0029681818181818,0.0397916666666666,14.5,3.4125,0.0002333333333333,37,29.19999999999999,0,41.0,3.4291666666666667,13.458333333333334,0.04475,0.2083333333333333,0.0034043478260869,0.000225,77.6,78.8,53.6,54.2,1013.5,1012.4,6.0,6.3,93.0,96.1,66.9,66.9,0.0,0.0,26.099999999999994,29.19999999999999,0.0,0.0
2024-08-16,86.1,45.5,1011.4,6.0,99.0,68.0,0.0,0.2166666666666666,0.0024791666666666,0.0449166666666666,31.08333333333333,4.8,0.0002583333333333,42,31.0,0,37.0,3.4125,14.5,0.0397916666666666,0.2208333333333333,0.0029681818181818,0.0002333333333333,82.4,77.6,43.5,53.6,1012.6,1013.5,5.5,6.0,96.1,93.0,66.9,66.9,0.0,0.0,29.19999999999999,26.099999999999994,0.0,0.0
2024-08-17,83.8,49.2,1012.8,5.5,99.0,70.0,0.0,0.22,0.0027333333333333,0.0424,19.05,3.59,0.000225,39,29.0,0,42.0,4.8,31.08333333333333,0.0449166666666666,0.2166666666666666,0.0024791666666666,0.0002583333333333,86.1,82.4,45.5,43.5,1011.4,1012.6,6.0,5.5,99.0,96.1,68.0,66.9,0.0,0.0,31.0,29.19999999999999,0.0,0.0
2024-08-19,84.1,43.0,1014.0,6.1,96.1,68.0,0.0,0.2304347826086956,0.0038782608695652,0.0450434782608695,18.782608695652176,3.539130434782609,0.0002782608695652,42,28.099999999999994,0,39.0,3.59,19.05,0.0424,0.22,0.0027333333333333,0.000225,83.8,86.1,49.2,45.5,1012.8,1011.4,5.5,6.0,99.0,99.0,70.0,68.0,0.0,0.0,29.0,31.0,0.0,0.0
2024-08-20,86.0,43.9,1013.9,5.3,98.1,71.1,0.0,0.1916666666666666,0.0056083333333333,0.0427916666666666,29.347826086956523,4.921739130434783,0.0003541666666666,40,27.0,0,42.0,3.539130434782609,18.782608695652176,0.0450434782608695,0.2304347826086956,0.0038782608695652,0.0002782608695652,84.1,83.8,43.0,49.2,1014.0,1012.8,6.1,5.5,96.1,99.0,68.0,70.0,0.0,0.0,28.099999999999994,29.0,0.0,0.0
2024-08-21,85.8,41.1,1013.4,6.1,98.1,71.1,0.0,0.1916666666666666,0.0054666666666666,0.0414583333333333,29.545454545454547,4.318181818181818,0.0002875,38,27.0,0,40.0,4.921739130434783,29.347826086956523,0.0427916666666666,0.1916666666666666,0.0056083333333333,0.0003541666666666,86.0,84.1,43.9,43.0,1013.9,1014.0,5.3,6.1,98.1,96.1,71.1,68.0,0.0,0.0,27.0,28.099999999999994,0.0,0.0
2024-08-22,81.4,48.1,1012.8,6.2,97.0,68.0,0.0,0.2083333333333333,0.0027749999999999,0.0464583333333333,18.130434782608692,3.8041666666666663,0.0002208333333333,43,29.0,0,38.0,4.318181818181818,29.545454545454547,0.0414583333333333,0.1916666666666666,0.0054666666666666,0.0002875,85.8,86.0,41.1,43.9,1013.4,1013.9,6.1,5.3,98.1,98.1,71.1,71.1,0.0,0.0,27.0,27.0,0.0,0.0
2024-08-23,76.9,53.0,1014.7,4.1,93.9,64.9,0.0,0.225,0.0054083333333333,0.042,22.20833333333333,3.8875,0.0002625,39,29.0,0,43.0,3.8041666666666663,18.130434782608692,0.0464583333333333,0.2083333333333333,0.0027749999999999,0.0002208333333333,81.4,85.8,48.1,41.1,1012.8,1013.4,6.2,6.1,97.0,98.1,68.0,71.1,0.0,0.0,29.0,27.0,0.0,0.0
2024-08-24,75.7,55.0,1016.5,7.8,91.9,64.9,0.04,0.1958333333333333,0.0023666666666666,0.048875,17.208333333333332,3.2583333333333333,0.0002083333333333,45,27.0,1,39.0,3.8875,22.20833333333333,0.042,0.225,0.0054083333333333,0.0002625,76.9,81.4,53.0,48.1,1014.7,1012.8,4.1,6.2,93.9,97.0,64.9,68.0,0.0,0.0,29.0,29.0,0.0,0.0
2024-08-25,72.9,53.3,1017.8,7.0,91.9,62.1,0.02,0.2,0.0019375,0.043,12.75,3.525,0.0002090909090909,40,29.800000000000004,1,45.0,3.2583333333333333,17.208333333333332,0.048875,0.1958333333333333,0.0023666666666666,0.0002083333333333,75.7,76.9,55.0,53.0,1016.5,1014.7,7.8,4.1,91.9,93.9,64.9,64.9,0.04,0.0,27.0,29.0,1.0,0.0
2024-08-26,74.0,55.2,1019.3,8.7,90.0,62.1,0.04,0.15,0.003095652173913,0.04425,11.25,3.35,0.000225,41,27.9,1,40.0,3.525,12.75,0.043,0.2,0.0019375,0.0002090909090909,72.9,75.7,53.3,55.0,1017.8,1016.5,7.0,7.8,91.9,91.9,62.1,64.9,0.02,0.04,29.800000000000004,27.0,1.0,1.0
2024-08-27,71.9,54.4,1019.4,6.4,88.0,62.1,0.02,0.16,0.0019105263157894,0.0471666666666666,11.166666666666666,3.420833333333333,0.000225,44,25.9,1,41.0,3.35,11.25,0.04425,0.15,0.003095652173913,0.000225,74.0,72.9,55.2,53.3,1019.3,1017.8,8.7,7.0,90.0,91.9,62.1,62.1,0.04,0.02,27.9,29.800000000000004,1.0,1.0
2024-08-28,70.6,56.2,1017.0,6.2,86.0,62.1,0.0,0.2208333333333333,0.0048041666666666,0.0359166666666666,13.041666666666666,3.9333333333333336,0.0002695652173913,33,23.9,0,44.0,3.420833333333333,11.166666666666666,0.0471666666666666,0.16,0.0019105263157894,0.000225,71.9,74.0,54.4,55.2,1019.4,1019.3,6.4,8.7,88.0,90.0,62.1,62.1,0.02,0.04,25.9,27.9,1.0,1.0
2024-08-29,71.2,55.5,1015.5,5.3,89.1,61.0,0.0,0.1625,0.0040449999999999,0.0410416666666666,13.25,3.6041666666666665,0.0002708333333333,38,28.099999999999994,0,33.0,3.9333333333333336,13.041666666666666,0.0359166666666666,0.2208333333333333,0.0048041666666666,0.0002695652173913,70.6,71.9,56.2,54.4,1017.0,1019.4,6.2,6.4,86.0,88.0,62.1,62.1,0.0,0.02,23.9,25.9,0.0,1.0
2024-08-30,76.6,47.7,1015.9,11.5,89.1,61.0,0.0,0.1791666666666666,0.00464375,0.0425833333333333,12.958333333333334,3.720833333333333,0.0002583333333333,39,28.099999999999994,0,38.0,3.6041666666666665,13.25,0.0410416666666666,0.1625,0.0040449999999999,0.0002708333333333,71.2,70.6,55.5,56.2,1015.5,1017.0,5.3,6.2,89.1,86.0,61.0,62.1,0.0,0.0,28.099999999999994,23.9,0.0,0.0
2024-08-31,70.0,53.3,1019.4,6.4,86.0,62.1,0.17,0.225,0.0040869565217391,0.0459583333333333,13.666666666666666,5.216666666666667,0.0002458333333333,43,23.9,1,39.0,3.720833333333333,12.958333333333334,0.0425833333333333,0.1791666666666666,0.00464375,0.0002583333333333,76.6,71.2,47.7,55.5,1015.9,1015.5,11.5,5.3,89.1,89.1,61.0,61.0,0.0,0.0,28.099999999999994,28.099999999999994,0.0,0.0
2024-09-01,73.9,47.2,1017.6,7.8,86.0,62.1,0.0,0.1999999999999999,0.0056647058823529,0.048125,16.208333333333332,6.629166666666666,0.0002583333333333,45,23.9,0,43.0,5.216666666666667,13.666666666666666,0.0459583333333333,0.225,0.0040869565217391,0.0002458333333333,70.0,76.6,53.3,47.7,1019.4,1015.9,6.4,11.5,86.0,89.1,62.1,61.0,0.17,0.0,23.9,28.099999999999994,1.0,0.0
2024-09-02,73.6,42.1,1018.6,9.1,86.0,63.0,0.0,0.2,0.0014333333333333,0.0545,13.583333333333334,4.545833333333333,0.000275,25,23.0,0,45.0,6.629166666666666,16.208333333333332,0.048125,0.1999999999999999,0.0056647058823529,0.0002583333333333,73.9,70.0,47.2,53.3,1017.6,1019.4,7.8,6.4,86.0,86.0,62.1,62.1,0.0,0.17,23.9,23.9,0.0,1.0
2024-09-03,70.7,47.0,1018.0,5.3,86.0,57.0,0.0,0.2458333333333333,0.0043499999999999,0.046875,18.666666666666668,5.125,0.0003458333333333,43,29.0,0,25.0,4.545833333333333,13.583333333333334,0.0545,0.2,0.0014333333333333,0.000275,73.6,73.9,42.1,47.2,1018.6,1017.6,9.1,7.8,86.0,86.0,63.0,62.1,0.0,0.0,23.0,23.9,0.0,0.0
2024-09-04,75.2,45.8,1016.1,4.4,93.0,57.0,0.0,0.2541666666666667,0.0077249999999999,0.0392916666666666,22.83333333333333,4.770833333333333,0.0003749999999999,36,36.0,0,43.0,5.125,18.666666666666668,0.046875,0.2458333333333333,0.0043499999999999,0.0003458333333333,70.7,73.6,47.0,42.1,1018.0,1018.6,5.3,9.1,86.0,86.0,57.0,63.0,0.0,0.0,29.0,23.0,0.0,0.0
2024-09-05,78.8,47.3,1016.2,8.0,93.0,63.0,0.0,0.1875,0.0051166666666666,0.0437083333333333,20.20833333333333,4.825,0.0003,40,30.0,0,36.0,4.770833333333333,22.83333333333333,0.0392916666666666,0.2541666666666667,0.0077249999999999,0.0003749999999999,75.2,70.7,45.8,47.0,1016.1,1018.0,4.4,5.3,93.0,86.0,57.0,57.0,0.0,0.0,36.0,29.0,0.0,0.0
2024-09-06,70.0,48.4,1022.3,14.5,88.0,62.1,0.0,0.2125,0.0030583333333333,0.0494166666666666,18.608695652173918,5.873913043478261,0.0002666666666666,46,25.9,0,40.0,4.825,20.20833333333333,0.0437083333333333,0.1875,0.0051166666666666,0.0003,78.8,75.2,47.3,45.8,1016.2,1016.1,8.0,4.4,93.0,93.0,63.0,57.0,0.0,0.0,30.0,36.0,0.0,0.0
2024-09-07,72.8,47.0,1019.6,6.0,84.0,62.1,0.0,0.2125,0.0021043478260869,0.049875,22.869565217391305,9.234782608695651,0.000291304347826,51,21.9,0,46.0,5.873913043478261,18.608695652173918,0.0494166666666666,0.2125,0.0030583333333333,0.0002666666666666,70.0,78.8,48.4,47.3,1022.3,1016.2,14.5,8.0,88.0,93.0,62.1,63.0,0.0,0.0,25.9,30.0,0.0,0.0
2024-09-08,73.5,43.4,1016.0,5.8,84.9,62.1,0.0,0.2136363636363636,0.0022684210526315,0.0454090909090909,23.291666666666668,7.541666666666667,0.00035,42,22.800000000000004,0,51.0,9.234782608695651,22.869565217391305,0.049875,0.2125,0.0021043478260869,0.000291304347826,72.8,70.0,47.0,48.4,1019.6,1022.3,6.0,14.5,84.0,88.0,62.1,62.1,0.0,0.0,21.9,25.9,0.0,0.0
2024-09-09,74.0,37.5,1015.8,4.6,87.1,61.0,0.0,0.2166666666666666,0.0033090909090909,0.0431666666666666,22.045454545454547,7.168181818181818,0.0003374999999999,40,26.099999999999994,0,42.0,7.541666666666667,23.291666666666668,0.0454090909090909,0.2136363636363636,0.0022684210526315,0.00035,73.5,72.8,43.4,47.0,1016.0,1019.6,5.8,6.0,84.9,84.0,62.1,62.1,0.0,0.0,22.800000000000004,21.9,0.0,0.0
2024-09-10,75.6,37.2,1012.4,5.6,91.0,61.0,0.0,0.2208333333333333,0.0040826086956521,0.04475,25.565217391304348,7.086956521739131,0.0003625,41,30.0,0,40.0,7.168181818181818,22.045454545454547,0.0431666666666666,0.2166666666666666,0.0033090909090909,0.0003374999999999,74.0,73.5,37.5,43.4,1015.8,1016.0,4.6,5.8,87.1,84.9,61.0,62.1,0.0,0.0,26.099999999999994,22.800000000000004,0.0,0.0
2024-09-11,77.8,39.4,1008.0,5.0,91.0,63.0,0.0,0.25,0.0063916666666666,0.0384166666666666,22.041666666666668,5.675,0.0003916666666666,36,28.0,0,41.0,7.086956521739131,25.565217391304348,0.04475,0.2208333333333333,0.0040826086956521,0.0003625,75.6,74.0,37.2,37.5,1012.4,1015.8,5.6,4.6,91.0,87.1,61.0,61.0,0.0,0.0,30.0,26.099999999999994,0.0,0.0
2024-09-12,76.5,34.5,1004.7,5.2,91.9,59.0,0.0,0.2375,0.0065374999999999,0.0377916666666666,32.625,7.366666666666667,0.0004583333333333,41,32.900000000000006,0,36.0,5.675,22.041666666666668,0.0384166666666666,0.25,0.0063916666666666,0.0003916666666666,77.8,75.6,39.4,37.2,1008.0,1012.4,5.0,5.6,91.0,91.0,63.0,61.0,0.0,0.0,28.0,30.0,0.0,0.0
