date,co_24h,no2_24h,o3_24h,pm10_24h,pm25_24h,so2_24h,AQI
2024-08-09,0.22083333333333333,0.0015666666666666667,0.06066666666666667,29.666666666666668,6.691666666666666,0.00020833333333333335,70
2024-08-10,0.21250000000000002,0.003145833333333329,0.049916666666666665,23.75,7.7625,0.0002375,46
2024-08-11,0.21363636363636365,0.0035625,0.05204545454545455,17.625,5.983333333333333,0.00022727272727272727,48
2024-08-12,0.20000000000000004,0.002742857142857143,0.05720833333333333,14.916666666666666,3.8874999999999997,0.0002,58
2024-08-13,0.20833333333333334,0.0032130434782608693,0.05533333333333334,13.875,3.3166666666666664,0.00022500000000000002,52
2024-08-14,0.20833333333333334,0.003404347826086952,0.044750000000000005,13.458333333333334,3.4291666666666667,0.00022500000000000002,41
2024-08-15,0.22083333333333333,0.002968181818181814,0.03979166666666666,14.5,3.4125,0.00023333333333333333,37
2024-08-16,0.21666666666666667,0.0024791666666666664,0.04491666666666667,31.083333333333332,4.8,0.00025833333333333334,42
2024-08-17,0.22000000000000003,0.0027333333333333333,0.0424,19.05,3.59,0.000225,39
2024-08-19,0.23043478260869565,0.003878260869565209,0.04504347826086957,18.782608695652176,3.539130434782609,0.00027826086956521737,42
2024-08-20,0.19166666666666668,0.005608333333333329,0.042791666666666665,29.347826086956523,4.921739130434783,0.0003541666666666667,40
2024-08-21,0.19166666666666668,0.005466666666666667,0.04145833333333333,29.545454545454547,4.318181818181818,0.0002875,38
2024-08-22,0.20833333333333334,0.002774999999999996,0.04645833333333333,18.130434782608695,3.8041666666666667,0.00022083333333333333,43
2024-08-23,0.225,0.005408333333333325,0.042,22.208333333333332,3.8874999999999997,0.0002625,39
2024-08-24,0.19583333333333333,0.0023666666666666667,0.048875,17.208333333333332,3.2583333333333333,0.00020833333333333335,45
2024-08-25,0.2,0.0019375,0.043,12.75,3.525,0.0002090909090909091,40
2024-08-26,0.15,0.0030956521739130436,0.044250000000000005,11.25,3.35,0.00022500000000000002,41
2024-08-27,0.16,0.0019105263157894684,0.04716666666666666,11.166666666666666,3.420833333333333,0.000225,44
